site.id,lat,lon,source,unique.site,ISLAND,STATE,COUNTRY,min_SST,prod,complexity,IslType,wave,arag,depth,cropper,browser,scraper.excavator,total_herb,ratiopq,fleshypq,reefbuilderpq,log10ratiopq
MAI-392,21.00305881,203.3251158,CRED.nSPC,MAI-392 12-09-09 nSPC,Maui,Inhabited,HI,23.54700089,633.974351,0.135,high,26650.21921,3.791511059,24.1,29.09485714,0,0,29.09485714,0.045801527,0.873333334,0.04,-1.339120046
MAI-399,20.98545556,203.3202404,CRED.nSPC,MAI-399 12-09-09 nSPC,Maui,Inhabited,HI,23.54700089,633.974351,0.129329787,high,15275.49401,3.791511059,10.85,1.209142857,0,0,1.209142857,0.017241379,0.773333333,0.013333333,-1.763428004
MAI-257,20.99273055,203.4604276,CRED.nSPC,MAI-257 10-10-18 nSPC,Maui,Inhabited,HI,23.24699974,624.3416294,0.69260993,high,86179.62336,3.791511059,15,92.97428571,22.21542857,34.19314286,149.3828571,0.089795919,0.816666667,0.073333334,-1.0467434
MAI-246,20.97080265,203.4747954,CRED.nSPC,MAI-246 10-10-18 nSPC,Maui,Inhabited,HI,23.19000053,624.3416294,0.596244306,high,67357.98554,3.791511059,13.5,45.78971429,23.4,0,69.18971429,0.402515723,0.53,0.213333333,-0.395217151
LAN-0255,20.92447051,203.057968,CRED.nSPC,LAN-0255 21-08-2013 nSPC,Lanai,Inhabited,HI,23.51399994,633.6482301,0.143870968,high,57568.33207,3.791511059,1.9,8.799428571,0,0,8.799428571,0.033834586,0.858064516,0.029032258,-1.470639128
LAN-0312,20.92633749,203.0320031,CRED.nSPC,LAN-0312 21-08-2013 nSPC,Lanai,Inhabited,HI,23.51399994,616.3190967,0.16625,high,61679.62588,3.791511059,2.75,9.449714286,47.06828571,0,56.518,0.041522491,0.932258064,0.038709677,-1.381716601
LAN-139,20.928252,203.0991299,CRED.nSPC,LAN-139 10-10-21 nSPC,Lanai,Inhabited,HI,23.52300072,646.8548248,0.487596788,high,55067.01638,3.791511059,30,95.83885714,0,98.94514286,194.784,0.105555555,0.6,0.063333333,-0.976518906
LAN-75,20.92158705,203.0898818,CRED.nSPC,LAN-75 10-10-21 nSPC,Lanai,Inhabited,HI,23.52300072,646.8548248,0.256130336,high,51421.4882,3.791511059,4,0.27,0,0,0.27,0.067924528,0.883333334,0.06,-1.167973369
LAN-0241,20.92536863,203.1010736,CRED.nSPC,LAN-0241 21-08-2013 nSPC,Lanai,Inhabited,HI,23.52300072,646.8548248,0.11893038,high,52145.96008,3.791511059,22.7,188.904,0,124.4414286,313.3454286,0.067114094,0.903030303,0.060606061,-1.173186266
LAN-0244,20.92600079,203.0841271,CRED.nSPC,LAN-0244 21-08-2013 nSPC,Lanai,Inhabited,HI,23.52300072,646.8548248,0.335412088,high,57052.58829,3.791511059,14.55,79.59971429,22.27685714,13.764,115.6405714,0.129032258,0.845454545,0.109090909,-0.889301703
LAN-0254,20.9231869,203.0828581,CRED.nSPC,LAN-0254 21-08-2013 nSPC,Lanai,Inhabited,HI,23.52300072,646.8548248,0.5127,high,53218.0351,3.791511059,3.3,193.418,72.51371429,0,265.9317143,0.132867134,0.866666667,0.115151516,-0.876582433
MAI-322,20.92325873,203.3021789,CRED.nSPC,MAI-322 12-09-03 nSPC,Maui,Inhabited,HI,23.68799973,599.57192,0.779166667,high,4615.959451,3.791511059,7.7,1.23,0,0,1.23,0.002333333,0.428571429,0.001,-2.632023215
MAI-0468,20.92632098,203.3028324,CRED.nSPC,MAI-0468 10-08-2013 nSPC,Maui,Inhabited,HI,23.68799973,599.57192,1.026761905,high,442.971883,3.791511059,1.95,190.9891429,10.808,30.19,231.9871429,0.249011858,0.766666667,0.190909091,-0.603779972
MAI-103,20.9508523,203.4984008,CRED.nSPC,MAI-103 10-10-18 nSPC,Maui,Inhabited,HI,23.36700058,634.6588152,0.487596788,high,98735.89233,3.791511059,23.5,23.81371429,0,7.462857143,31.27657143,1.104347823,0.383333334,0.423333333,0.04310588
MAI-255,20.94429052,203.7077946,CRED.nSPC,MAI-255 10-10-16 nSPC,Maui,Inhabited,HI,23.10000038,569.8383046,0.517097414,high,128248.046,3.771162748,14.5,2.1,0,0,2.1,0.032520326,0.82,0.026666667,-1.487845115
MAI-200,20.94686503,203.7060371,CRED.nSPC,MAI-200 10-10-16 nSPC,Maui,Inhabited,HI,23.10000038,569.8383046,0.812461983,high,146415.2369,3.771162748,24,73.34085714,13.89971429,23.57028571,110.8108571,0.123893805,0.779310345,0.096551724,-0.906950409
MAI-92,20.9291399,203.7680569,CRED.nSPC,MAI-92 10-10-16 nSPC,Maui,Inhabited,HI,23.00699997,530.5944864,0.599339213,high,147932.4338,3.771162748,5,25.41914286,74.42542857,0,99.84457143,0.216981132,0.706666667,0.153333333,-0.66357803
MAI-93,20.93279919,203.7638367,CRED.nSPC,MAI-93 10-10-16 nSPC,Maui,Inhabited,HI,23.00699997,530.5944864,0.487596788,high,149357.3463,3.771162748,15,203.61,0,0.499428571,209.468,0.014134275,0.943333334,0.013333333,-1.849726455
MAI-0477,20.93378867,203.7647208,CRED.nSPC,MAI-0477 09-08-2013 nSPC,Maui,Inhabited,HI,23.00699997,530.5944864,0.399534884,high,151642.4776,3.771162748,22.95,8.798285714,0,0,8.798285714,0.014184397,0.94,0.013333333,-1.848189128
LAN-192,20.90005201,202.9384159,CRED.nSPC,LAN-192 12-09-04 nSPC,Lanai,Inhabited,HI,23.79899979,480.2188378,0.598329787,high,49896.30385,3.791511059,19.45,15.06657143,6.730571429,0,21.79714286,0.148837208,0.716666667,0.106666666,-0.827288485
LAN-194,20.88139599,202.9410652,CRED.nSPC,LAN-194 12-09-04 nSPC,Lanai,Inhabited,HI,23.77300008,451.2246355,0.516126761,high,67106.77601,3.791511059,22.65,48.56685714,4.611142857,0,53.178,0.069958848,0.81,0.056666667,-1.15515735
LAN-200,20.88422656,202.9416007,CRED.nSPC,LAN-200 12-09-04 nSPC,Lanai,Inhabited,HI,23.77300008,451.2246355,1.320537975,high,61648.64468,3.791511059,5.25,76.59942857,17.55485714,94.57257143,188.7268571,0.217213115,0.813333333,0.176666667,-0.663113956
LAN-133,20.88146816,202.9409832,CRED.nSPC,LAN-133 10-10-22 nSPC,Lanai,Inhabited,HI,23.77300008,451.2246355,0.256130336,high,67106.77601,3.791511059,26,90.96257143,0,0,90.96257143,0.080357143,0.746666667,0.06,-1.094975513
LAN-0313,20.91598232,203.1021623,CRED.nSPC,LAN-0313 21-08-2013 nSPC,Lanai,Inhabited,HI,23.64599991,646.8548248,0.386341463,high,49294.83814,3.791511059,2.95,55.12971429,0,15.2,70.32971429,0.07239819,0.789285714,0.057142857,-1.140272292
LAN-71,20.90102607,203.1271397,CRED.nSPC,LAN-71 10-10-21 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.774369382,high,33957.90975,3.791511059,4,42.31685714,59.77857143,105.512,207.6074286,0.976,0.416666667,0.406666667,-0.010550182
LAN-105,20.89274274,203.1409915,CRED.nSPC,LAN-105 10-10-21 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.548811056,high,28635.03155,3.791511059,12,8.563142857,0,30.70914286,39.27228571,1.3362069,0.386666666,0.516666667,0.12587371
LAN-152,20.89798386,203.1395607,CRED.nSPC,LAN-152 12-09-11 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.657096774,high,30268.40344,3.791511059,21.7,34.23228571,0,89.35628571,123.5885714,1.059701493,0.446666666,0.473333333,0.025183546
LAN-0238,20.88844081,203.1477898,CRED.nSPC,LAN-0238 21-08-2013 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.400576923,high,27896.90966,3.791511059,17.85,40.21371429,0,42.42971429,82.64342857,0.10212766,0.758064516,0.077419355,-0.99085662
LAN-0249,20.88514932,203.145181,CRED.nSPC,LAN-0249 21-08-2013 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.28423913,high,25937.45025,3.791511059,2.5,22.52057143,67.08114286,33.356,122.9577143,0.36123348,0.709375,0.25625,-0.442212005
LAN-0242,20.90388372,203.1246577,CRED.nSPC,LAN-0242 21-08-2013 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.608571429,high,36079.14728,3.791511059,7.2,34.51542857,16.542,41.24228571,92.29971429,1.022222221,0.435483871,0.44516129,0.009545318
LAN-0252,20.88109466,203.1531686,CRED.nSPC,LAN-0252 21-08-2013 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.370163934,high,24735.82523,3.791511059,8.25,29.08857143,0,2.804285714,31.89285714,1.321428574,0.361290322,0.477419355,0.121043694
LAN-0239,20.89887436,203.138222,CRED.nSPC,LAN-0239 21-08-2013 nSPC,Lanai,Inhabited,HI,23.59499931,635.8056719,0.47,high,32707.70035,3.791511059,20.3,156.2511429,0,67.56057143,223.8117143,0.157024793,0.75625,0.11875,-0.804031769
LAN-0243,20.90838371,203.1161213,CRED.nSPC,LAN-0243 21-08-2013 nSPC,Lanai,Inhabited,HI,23.59499931,646.7295719,0.409516129,high,40688.50986,3.791511059,1.85,43.35657143,0,0,43.35657143,0.056179775,0.834375,0.046875,-1.250420002
LAN-177,20.87822972,203.1602963,CRED.nSPC,LAN-177 12-09-11 nSPC,Lanai,Inhabited,HI,23.54400063,647.4657555,0.557827869,high,22773.20333,3.791511059,20.55,172.9148571,0,24.54714286,197.462,3.220588231,0.226666667,0.73,0.507935201
MAI-152,20.88389154,203.3086769,CRED.nSPC,MAI-152 10-10-19 nSPC,Maui,Inhabited,HI,23.64900017,553.4329587,0.719063239,high,19.39062539,3.791511059,10,3.642857143,0,7.644571429,11.28742857,3.250000013,0.186666666,0.606666667,0.511883363
MAI-114,20.88291278,203.3094881,CRED.nSPC,MAI-114 10-10-19 nSPC,Maui,Inhabited,HI,23.64900017,553.4329587,0.487596788,high,19.39062539,3.791511059,4,17.17342857,10.89885714,14.71542857,42.78771429,1.803921568,0.34,0.613333333,0.256217651
MAI-327,20.8762676,203.3150294,CRED.nSPC,MAI-327 12-09-03 nSPC,Maui,Inhabited,HI,23.64900017,546.7830026,0.55375,high,20.27812544,3.791511059,5.2,14.28657143,0,18.08657143,32.37314286,0.457627119,0.59,0.27,-0.339488247
MAI-0480,20.87630533,203.3145314,CRED.nSPC,MAI-0480 10-08-2013 nSPC,Maui,Inhabited,HI,23.64900017,546.7830026,0.327641509,high,20.27812544,3.791511059,7.15,0.806857143,0,0,0.806857143,0.286407767,0.64375,0.184375,-0.543015209
MAI-235,20.90330738,203.7887303,CRED.nSPC,MAI-235 10-10-16 nSPC,Maui,Inhabited,HI,23.04599953,570.1525045,0.650029385,high,0,3.771162748,5.25,26.01685714,28.25114286,5.609142857,59.87714286,0.076000001,0.833333333,0.063333334,-1.119186403
MAI-279,20.88338024,203.8163625,CRED.nSPC,MAI-279 12-09-08 nSPC,Maui,Inhabited,HI,23.04599953,570.1525045,1.038359375,high,133896.8961,3.771162748,7.15,203.61,7.685428571,57.71171429,392.2145714,0.203703704,0.72,0.146666667,-0.691001074
MAI-272,20.88770035,203.8126835,CRED.nSPC,MAI-272 12-09-08 nSPC,Maui,Inhabited,HI,23.04599953,570.1525045,0.944358108,high,136629.8367,3.771162748,21.85,89.69571429,61.58542857,105.3642857,256.6454286,0.050359713,0.926666667,0.046666667,-1.297916757
MAI-274,20.90017816,203.7994183,CRED.nSPC,MAI-274 12-09-08 nSPC,Maui,Inhabited,HI,23.04599953,570.1525045,0.815340909,high,133906.3742,3.771162748,23.55,39.69085714,17.55485714,28.61028571,85.856,0.077868853,0.813333333,0.063333334,-1.108636221
MAI-0500,20.91567035,203.7826203,CRED.nSPC,MAI-0500 09-08-2013 nSPC,Maui,Inhabited,HI,23.04599953,558.3791699,1.726448598,high,120042.8489,3.771162748,12.1,27.30542857,103.16,30.68142857,186.0828571,0.126923077,0.787878788,0.1,-0.896459408
MAI-0571,20.89574925,203.8038003,CRED.nSPC,MAI-0571 09-08-2013 nSPC,Maui,Inhabited,HI,23.04599953,570.1525045,1.136075949,high,133903.6523,3.771162748,13.65,76.02114286,46.81942857,32.85114286,155.6917143,0.017182131,0.97,0.016666667,-1.764922976
MAI-0497,20.90755113,203.7875336,CRED.nSPC,MAI-0497 09-08-2013 nSPC,Maui,Inhabited,HI,23.04599953,570.1525045,0.588965517,high,85426.69522,3.771162748,16.4,47.724,0,12.204,59.928,0.01056338,0.916129033,0.009677419,-1.976197102
MAI-178,20.88027349,203.8212911,CRED.nSPC,MAI-178 10-10-16 nSPC,Maui,Inhabited,HI,22.98900032,570.1525045,0.812860102,high,139302.718,3.771162748,15,106.7662857,40.24885714,33.53257143,180.5477143,0.190045249,0.736666666,0.14,-0.721142983
MAI-0568,20.88076718,203.8213783,CRED.nSPC,MAI-0568 09-08-2013 nSPC,Maui,Inhabited,HI,22.98900032,570.1525045,1.228790323,high,139306.3274,3.771162748,24.1,180.2117143,7.685428571,28.61028571,216.5074286,0.071174377,0.906451613,0.064516129,-1.147676325
LAN-113,20.86534398,202.9576049,CRED.nSPC,LAN-113 10-10-22 nSPC,Lanai,Inhabited,HI,23.83200073,451.2246355,0.613090647,high,27840.15039,3.791511059,12,7.422571429,24.59828571,31.70571429,63.72657143,0.220338984,0.786666666,0.173333334,-0.656908657
LAN-193,20.83457795,203.0030618,CRED.nSPC,LAN-193 12-09-04 nSPC,Lanai,Inhabited,HI,23.85300064,429.2045408,0.638629032,high,0,3.791511059,2.55,19.102,5.072571429,35.18,59.35457143,0.098113207,0.883333333,0.086666666,-1.008272529
LAN-86,20.86122469,203.1710408,CRED.nSPC,LAN-86 10-10-21 nSPC,Lanai,Inhabited,HI,23.70000076,640.778702,0.845760665,high,17847.90328,3.791511059,3.5,14.74628571,30.74171429,16.06285714,61.55085714,0.541176471,0.566666667,0.306666667,-0.266661094
LAN-77,20.84040161,203.1863008,CRED.nSPC,LAN-77 10-10-21 nSPC,Lanai,Inhabited,HI,23.70000076,615.4985149,0.770884086,high,14112.4814,3.791511059,5,126.226,15.37085714,91.04971429,232.6465714,1.931818179,0.293333334,0.566666667,0.285966248
LAN-140,20.83885431,203.1881905,CRED.nSPC,LAN-140 10-10-21 nSPC,Lanai,Inhabited,HI,23.70000076,615.4985149,0.719063239,high,14151.4064,3.791511059,11.5,39.34085714,0,116.5325714,155.8734286,3.754385963,0.19,0.713333333,0.574538917
LAN-207,20.85134242,203.1824076,CRED.nSPC,LAN-207 12-09-11 nSPC,Lanai,Inhabited,HI,23.70000076,615.4985149,0.639302326,high,15938.05328,3.791511059,20.2,15.90942857,15.37085714,82.15942857,113.4397143,0.944444444,0.48,0.453333333,-0.024823584
LAN-218,20.85625128,203.1781188,CRED.nSPC,LAN-218 12-09-11 nSPC,Lanai,Inhabited,HI,23.70000076,615.4985149,0.506714286,high,16164.34078,3.791511059,15.3,30.46228571,0,186.08,244.8271429,0.992957747,0.473333333,0.47,-0.003069231
LAN-221,20.84348104,203.1851258,CRED.nSPC,LAN-221 12-09-11 nSPC,Lanai,Inhabited,HI,23.70000076,615.4985149,0.814642857,high,14969.12203,3.791511059,4.8,80.02714286,56.05057143,66.38885714,202.4665714,0.775,0.533333333,0.413333333,-0.110698298
MAI-110,20.85815105,203.3294782,CRED.nSPC,MAI-110 10-10-19 nSPC,Maui,Inhabited,HI,23.66699982,546.7830026,0.361530238,high,25.5406256,3.791511059,3,22.272,2.726,7.381142857,32.37914286,0.188596491,0.76,0.143333333,-0.724466392
MAI-173,20.85585684,203.3310951,CRED.nSPC,MAI-173 10-10-19 nSPC,Maui,Inhabited,HI,23.66699982,546.7830026,0.326856197,high,25.5406256,3.791511059,9,3.227428571,0.917714286,7.650285714,11.79542857,0.134615385,0.52,0.07,-0.870905304
MAI-0464,20.86185752,203.3241455,CRED.nSPC,MAI-0464 10-08-2013 nSPC,Maui,Inhabited,HI,23.66699982,546.7830026,0.4125,high,25.18437558,3.791511059,7.95,10.28457143,0,0,10.28457143,0.358744395,0.719354838,0.258064516,-0.445214876
MAI-0583,20.85585273,203.3334064,CRED.nSPC,MAI-0583 10-08-2013 nSPC,Maui,Inhabited,HI,23.66699982,546.7830026,0.49673913,high,25.5406256,3.791511059,3.3,20.89828571,21.562,6.081142857,48.54142857,0.170542636,0.832258065,0.141935484,-0.768167029
MAI-0565,20.85979993,203.3259049,CRED.nSPC,MAI-0565 10-08-2013 nSPC,Maui,Inhabited,HI,23.66699982,546.7830026,0.429117647,high,25.18437558,3.791511059,8.35,5.372285714,0,56.70142857,62.07371429,0.232365145,0.777419355,0.180645161,-0.633829016
MAI-402,20.84695416,203.3413082,CRED.nSPC,MAI-402 12-09-03 nSPC,Maui,Inhabited,HI,23.71800041,546.7830026,0.486283784,high,30.45312571,3.791511059,3.45,9.649142857,0,0,9.649142857,0.08583691,0.751612903,0.064516129,-1.066325925
MAI-324,20.84357986,203.3408166,CRED.nSPC,MAI-324 12-09-03 nSPC,Maui,Inhabited,HI,23.71800041,546.7830026,0.284811321,high,30.45312571,3.791511059,13.65,0,0,1.124571429,1.124571429,0.219354838,0.516666667,0.113333333,-0.658852783
MAI-404,20.84568179,203.3448637,CRED.nSPC,MAI-404 12-09-03 nSPC,Maui,Inhabited,HI,23.71800041,516.8191222,0.464,high,30.45312571,3.791511059,2,31.14885714,0,0,31.14885714,0.078838175,0.803333333,0.063333334,-1.103263437
MAI-0474,20.83160623,203.3589153,CRED.nSPC,MAI-0474 10-08-2013 nSPC,Maui,Inhabited,HI,23.71800041,489.4369207,0.372857143,high,0,3.791511059,5.2,2.271714286,0,0,2.271714286,0.079470199,0.629166666,0.05,-1.099795701
MAI-0481,20.83434929,203.3490631,CRED.nSPC,MAI-0481 10-08-2013 nSPC,Maui,Inhabited,HI,23.71800041,489.4369207,0.247777778,high,33.69062573,3.791511059,8.35,21.852,0,1.029428571,22.88142857,0.039855072,0.890322581,0.035483871,-1.399516397
MAI-182,20.86563164,203.8407302,CRED.nSPC,MAI-182 10-10-16 nSPC,Maui,Inhabited,HI,23.1989994,580.1021518,0.61056334,high,136268.968,3.771162748,22.5,135.0851429,0,2.058857143,137.144,0.032432432,0.616666667,0.02,-1.489020478
MAI-352,20.86596231,203.8512099,CRED.nSPC,MAI-352 12-09-08 nSPC,Maui,Inhabited,HI,23.1989994,580.1021518,0.453571429,high,145184.8931,3.771162748,11.25,42.634,0,0,42.634,0.068965518,0.9,0.062068966,-1.161367999
MAI-0488,20.86477267,203.8592302,CRED.nSPC,MAI-0488 09-08-2013 nSPC,Maui,Inhabited,HI,23.1989994,590.5977766,1.199,high,150656.5182,3.771162748,13.85,191.6148571,36.67342857,186.08,409.33,0.054474709,0.856666667,0.046666667,-1.263805085
MAI-0572,20.85941219,203.8595134,CRED.nSPC,MAI-0572 09-08-2013 nSPC,Maui,Inhabited,HI,23.1989994,590.5977766,0.69453125,high,90607.39844,3.771162748,4.9,41.07028571,3.721428571,37.17714286,81.96885714,0.03515625,0.8,0.028125,-1.453997456
MAI-358,20.83168954,203.8848228,CRED.nSPC,MAI-358 12-09-08 nSPC,Maui,Inhabited,HI,23.11499977,590.5977766,0.874759036,high,91996.16408,3.771162748,4.85,65.00571429,0,0,65.00571429,0.199004976,0.67,0.133333334,-0.701136064
MAI-275,20.83184419,203.9031113,CRED.nSPC,MAI-275 12-09-08 nSPC,Maui,Inhabited,HI,23.11499977,555.2533094,0.575571429,high,147243.7682,3.771162748,26.2,79.66857143,0,0,79.66857143,0.02189781,0.913333334,0.02,-1.659599313
MAI-354,20.85596571,203.8722629,CRED.nSPC,MAI-354 12-09-08 nSPC,Maui,Inhabited,HI,23.11499977,590.5977766,0.746505102,high,99088.0142,3.771162748,10.6,9.535428571,27.64971429,17.83971429,55.02485714,0.028169014,0.946666667,0.026666667,-1.550228348
MAI-0486,20.85533674,203.8760541,CRED.nSPC,MAI-0486 09-08-2013 nSPC,Maui,Inhabited,HI,23.11499977,590.5977766,0.350512821,high,150100.2745,3.771162748,24.3,203.1651429,0,24.546,227.7111429,0.025830258,0.846875,0.021875,-1.587871251
MAI-0492,20.84505248,203.8787456,CRED.nSPC,MAI-0492 09-08-2013 nSPC,Maui,Inhabited,HI,23.11499977,590.5977766,0.500865385,high,99084.13295,3.771162748,21.05,203.61,0,0,217.0217143,0.117346938,0.632258065,0.074193548,-0.930528238
LAN-74,20.81102941,203.0124884,CRED.nSPC,LAN-74 10-10-22 nSPC,Lanai,Inhabited,HI,23.93400002,429.2045408,0.658151015,high,39381.88812,3.791511059,3.5,20.53971429,34.31742857,12.00742857,66.86457143,0.331730769,0.693333333,0.23,-0.479214244
LAN-234,20.79500078,203.009002,CRED.nSPC,LAN-234 12-09-04 nSPC,Lanai,Inhabited,HI,23.93400002,434.1544684,0.427857143,high,54279.59772,3.791511059,11.65,3.885142857,0,12.356,16.24114286,0.103305786,0.806666667,0.083333334,-0.985875354
LAN-197,20.80893712,203.0121029,CRED.nSPC,LAN-197 12-09-04 nSPC,Lanai,Inhabited,HI,23.93400002,429.2045408,0.700086207,high,47785.25388,3.791511059,11.75,25.67085714,0,108.6242857,134.2951429,0.07364341,0.86,0.063333333,-1.132866107
LAN-235,20.81730184,203.0114155,CRED.nSPC,LAN-235 12-09-04 nSPC,Lanai,Inhabited,HI,23.93400002,429.2045408,0.885725806,high,50043.55387,3.791511059,5.4,26.82257143,0,56.66428571,83.48685714,0.081180811,0.903333333,0.073333333,-1.090546612
LAN-205,20.79437683,203.0086414,CRED.nSPC,LAN-205 12-09-04 nSPC,Lanai,Inhabited,HI,23.93400002,434.1544684,0.915375,high,54779.5446,3.791511059,9.35,20.33914286,0,17.716,38.05514286,0.225941422,0.796666667,0.18,-0.646004141
LAN-196,20.79129195,203.0090362,CRED.nSPC,LAN-196 12-09-04 nSPC,Lanai,Inhabited,HI,23.93400002,434.1544684,0.3295,high,58224.83216,3.791511059,19.75,62.10828571,0,0,62.10828571,0.092233009,0.686666666,0.063333333,-1.035113621
LAN-144,20.82282426,203.1986209,CRED.nSPC,LAN-144 10-10-21 nSPC,Lanai,Inhabited,HI,23.8560009,579.2059406,0.719063239,high,37626.9161,3.791511059,12,15.90314286,0,5.997142857,21.90028571,1.849462365,0.31,0.573333333,0.267045498
LAN-227,20.7965,203.19026,CRED.nSPC,LAN-227 12-09-11 nSPC,Lanai,Inhabited,HI,23.8560009,526.6653561,0.322884615,high,37232.71923,3.791511059,3.35,31.87657143,0,0,31.87657143,0.133858267,0.846666667,0.113333333,-0.873354801
LAN-225,20.81785,203.19753,CRED.nSPC,LAN-225 12-09-11 nSPC,Lanai,Inhabited,HI,23.8560009,579.2059406,0.4505,high,37081.61922,3.791511059,5.75,7.656,0,2.157142857,9.813142857,0.643312102,0.523333334,0.336666667,-0.191578279
LAN-0264,20.80496008,203.1962013,CRED.nSPC,LAN-0264 22-08-2013 nSPC,Lanai,Inhabited,HI,23.8560009,579.2059406,0.558229167,high,38817.94738,3.791511059,13.55,107.2965714,0,55.61428571,162.9108571,0.64375,0.484848485,0.312121212,-0.191282758
LAN-0289,20.7929996,203.1887877,CRED.nSPC,LAN-0289 22-08-2013 nSPC,Lanai,Inhabited,HI,23.8560009,526.6653561,0.480606061,high,36825.57235,3.791511059,3.75,89.54685714,0,77.37171429,166.9185714,0.185606061,0.825,0.153125,-0.731407847
MAI-403,20.81896196,203.3698499,CRED.nSPC,MAI-403 12-09-03 nSPC,Maui,Inhabited,HI,23.77199936,489.4369207,0.895978261,high,35.57187575,3.791511059,1.8,27.83971429,0,2.159142857,29.99885714,0.081896553,0.8,0.065517242,-1.08673438
MAI-398,20.81926781,203.3687451,CRED.nSPC,MAI-398 12-09-03 nSPC,Maui,Inhabited,HI,23.77199936,489.4369207,0.291170213,high,35.57187575,3.791511059,6.25,13.338,0,8.623142857,21.96114286,0.246575342,0.486666667,0.12,-0.608050355
MAI-194,20.79761283,203.4086861,CRED.nSPC,MAI-194 10-10-19 nSPC,Maui,Inhabited,HI,23.73900032,462.1359599,0.487596788,high,41.11562571,3.791511059,3,14.46971429,0,0,14.46971429,0.38071066,0.656666667,0.25,-0.419404963
MAI-82,20.79620434,203.3990287,CRED.nSPC,MAI-82 10-10-19 nSPC,Maui,Inhabited,HI,23.73900032,462.1359599,0.368896043,high,42.38437578,3.791511059,22,2.418285714,3.654571429,29.40828571,35.48114286,1.084745764,0.393333333,0.426666667,0.035327963
MAI-165,20.79649955,203.4052662,CRED.nSPC,MAI-165 10-10-19 nSPC,Maui,Inhabited,HI,23.73900032,462.1359599,0.568000923,high,41.11562571,3.791511059,13,36.02771429,51.50771429,12.21514286,99.75057143,0.084507042,0.71,0.06,-1.073107098
MAI-291,20.80272009,203.4002353,CRED.nSPC,MAI-291 12-09-03 nSPC,Maui,Inhabited,HI,23.73900032,462.1359599,0.931111111,high,42.38437578,3.791511059,5.8,28.39371429,0,11.05028571,39.444,1.587500001,0.266666667,0.423333334,0.200713734
MAI-299,20.78916429,203.4387815,CRED.nSPC,MAI-299 12-09-03 nSPC,Maui,Inhabited,HI,23.79899979,483.4663883,0.72484375,high,40.55937567,3.791511059,3.15,27.76428571,4.360857143,38.69428571,70.81942857,1.628318582,0.376666667,0.613333333,0.211739379
